date,factor_name,ic,rank_ic,n_obs
2017-06-30,lowturn_20d_z,0.10636253900034162,0.1898779746399774,214
2017-06-30,liquidity_20d_z,-0.027770977615599712,-0.06455387060577931,214
2017-07-31,mom_60_20d_z,-0.07248586856892072,-0.05992345182508268,214
2017-07-31,reversal_20d_z,0.1109313665619621,0.20365866365060808,216
2017-07-31,lowvol_20d_z,-0.2929173453193833,-0.2283958059645624,216
2017-07-31,lowturn_20d_z,-0.27585861589805016,-0.12838065332607446,216
2017-07-31,liquidity_20d_z,0.013967564898881688,-0.01600404387897916,216
2017-08-31,mom_60_20d_z,-0.09074158992837196,-0.13799492084488846,218
2017-08-31,reversal_20d_z,0.0004812246087405504,-0.04441636399715661,219
2017-08-31,lowvol_20d_z,-0.008947929244863411,0.028285050978745518,219
2017-08-31,lowturn_20d_z,-0.03656246178640969,-0.05115004775693488,219
2017-08-31,liquidity_20d_z,-0.23412221211402728,-0.2164594158594792,219
2017-09-29,mom_60_20d_z,-0.11314875910317952,-0.09009770219752157,221
2017-09-29,reversal_20d_z,-0.0782979460039355,-0.15909960109793098,221
2017-09-29,lowvol_20d_z,0.06898857865821975,0.02149270457653612,221
2017-09-29,lowturn_20d_z,0.2672865966619,0.24774199860423143,221
2017-09-29,liquidity_20d_z,-0.043620997391284735,-0.07289864675581798,221
2017-10-31,mom_60_20d_z,0.0443248355597694,-0.049730568050195725,222
2017-10-31,reversal_20d_z,0.02270094175691839,0.014736766482986939,222
2017-10-31,lowvol_20d_z,0.09170952461374719,0.22603979837346028,222
2017-10-31,lowturn_20d_z,0.07555322060791608,0.1897435461526918,222
2017-10-31,liquidity_20d_z,0.06474313918948087,0.136123696267772,222
2017-11-30,mom_60_20d_z,0.3839639024656392,0.3900632933996002,223
2017-11-30,reversal_20d_z,-0.018980552561180176,-0.025533927612424158,224
2017-11-30,lowvol_20d_z,-0.2329709994489884,-0.29965396002780276,224
2017-11-30,lowturn_20d_z,-0.05911160509091021,-0.1166606341895845,224
2017-11-30,liquidity_20d_z,0.09583964304145708,0.08881407905432903,224
2017-12-29,mom_60_20d_z,0.00024587388190844934,0.05203931570870255,223
2017-12-29,reversal_20d_z,-0.0657487362351134,-0.02666305785185626,224
2017-12-29,lowvol_20d_z,0.2771242502279577,0.2360931708308526,226
2017-12-29,lowturn_20d_z,0.34162584618243064,0.3087163514699568,226
2017-12-29,liquidity_20d_z,0.15854534114607996,0.16458963697801635,226
2018-01-31,mom_60_20d_z,0.03574961102183933,-0.05190497003797038,222
2018-01-31,reversal_20d_z,0.3883645857621197,0.4333325276460463,226
2018-01-31,lowvol_20d_z,-0.23605143277174248,-0.1298026167717993,226
2018-01-31,lowturn_20d_z,-0.20219462888325265,-0.15875853314869737,226
2018-01-31,liquidity_20d_z,-0.15894709924346953,-0.2616641569049761,226
2018-02-28,mom_60_20d_z,-0.18569692020632378,-0.14503661122521053,224
2018-02-28,reversal_20d_z,-0.07888202912797798,-0.04935834155982479,228
2018-02-28,lowvol_20d_z,-0.1292914916908562,-0.08373199686148738,228
2018-02-28,lowturn_20d_z,-0.12091015205614725,-0.06946009567938913,228
2018-02-28,liquidity_20d_z,-0.2887124955902009,-0.3221100058224135,228
2018-03-30,mom_60_20d_z,0.03188884278969417,0.0263168413395574,229
2018-03-30,reversal_20d_z,-0.12207992523119611,-0.021570296823955268,229
2018-03-30,lowvol_20d_z,0.1478707256938818,0.1505633898524883,229
2018-03-30,lowturn_20d_z,0.16003942609753397,0.16917484071629665,229
2018-03-30,liquidity_20d_z,-0.12709199420390216,-0.08286467451711715,229
2018-04-27,mom_60_20d_z,-0.06032852737752134,0.038726311470511976,228
2018-04-27,reversal_20d_z,0.006786503461675084,0.10233480201874015,228
2018-04-27,lowvol_20d_z,0.1122406615042568,0.13543324864811013,228
2018-04-27,lowturn_20d_z,0.26068503983511043,0.21195185965858562,228
2018-04-27,liquidity_20d_z,-0.09253435565348407,-0.14183211629154224,228
2018-05-31,mom_60_20d_z,0.23773107291481133,0.1586746652495217,228
2018-05-31,reversal_20d_z,-0.09158872485604384,-0.12057306300174062,228
2018-05-31,lowvol_20d_z,-0.015740695453604955,-0.033101981927321264,228
2018-05-31,lowturn_20d_z,-0.054580505063251614,-0.006907130381971789,228
2018-05-31,liquidity_20d_z,0.19450373926723466,0.25105120611588666,228
2018-06-29,mom_60_20d_z,-0.08261169223560184,-0.09284193806030773,230
2018-06-29,reversal_20d_z,-0.05282898632741398,-0.06226629427457525,230
2018-06-29,lowvol_20d_z,0.19575074047963115,0.22424357940363038,230
2018-06-29,lowturn_20d_z,0.22422932153538963,0.23600810833304173,230
2018-06-29,liquidity_20d_z,-0.06311860395600732,-0.07608034459192398,230
2018-07-31,mom_60_20d_z,-0.12116064968555473,-0.0890131983917487,229
2018-07-31,reversal_20d_z,-0.2255003368608716,-0.24963926261731353,229
2018-07-31,lowvol_20d_z,0.03610319607778418,0.161523410957146,229
2018-07-31,lowturn_20d_z,0.020835789023940513,0.1602043712180734,229
2018-07-31,liquidity_20d_z,-0.1073262947558531,-0.0805243782527929,229
2018-08-31,mom_60_20d_z,-0.07031307677207622,-0.039698215146815034,232
2018-08-31,reversal_20d_z,0.05112828261330285,0.019187454637519887,232
2018-08-31,lowvol_20d_z,0.16939076829830008,0.15545048017910157,232
2018-08-31,lowturn_20d_z,0.3396713002872608,0.32493021291383944,232
2018-08-31,liquidity_20d_z,-0.03791416318796272,0.003144413080935845,232
2018-09-28,mom_60_20d_z,0.3240358650426019,0.2884696422045923,230
2018-09-28,reversal_20d_z,-0.07770089360863201,-0.12366366249391815,230
2018-09-28,lowvol_20d_z,0.359976614295419,0.43388653808236627,230
2018-09-28,lowturn_20d_z,0.2504932415742096,0.3622410697757457,230
2018-09-28,liquidity_20d_z,-0.24387400877087123,-0.19797163464401177,230
2018-10-31,mom_60_20d_z,-0.18144465080722402,-0.2461009000705961,229
2018-10-31,reversal_20d_z,0.23947120999044633,0.2655187023851943,229
2018-10-31,lowvol_20d_z,-0.23165350723462605,-0.2693439176285048,229
2018-10-31,lowturn_20d_z,-0.2158043275211361,-0.2335199974423287,229
2018-10-31,liquidity_20d_z,-0.06698237941363193,-0.06742291611720144,229
2018-11-30,mom_60_20d_z,0.13536718116929095,0.11044932369398833,233
2018-11-30,reversal_20d_z,-0.013915402807612347,0.021057979171176428,233
2018-11-30,lowvol_20d_z,0.20604736099944534,0.2572142796160556,233
2018-11-30,lowturn_20d_z,0.17783984716185378,0.23929455739116587,233
2018-11-30,liquidity_20d_z,-0.19451808150757213,-0.21273515544251784,233
2018-12-28,mom_60_20d_z,0.06253819236627277,0.040507382571676895,232
2018-12-28,reversal_20d_z,0.02523980609487136,0.06830881845949276,232
2018-12-28,lowvol_20d_z,-0.08864770225516369,-0.13955735562759883,232
2018-12-28,lowturn_20d_z,-0.04781052662330004,-0.05539433337753788,232
2018-12-28,liquidity_20d_z,0.21296328446668059,0.23615435973820023,232
2019-01-31,mom_60_20d_z,-0.25074433836634324,-0.2622470019077945,234
2019-01-31,reversal_20d_z,0.13795158840453833,0.14288808327868535,234
2019-01-31,lowvol_20d_z,-0.45700776810472343,-0.5022976518676385,234
2019-01-31,lowturn_20d_z,-0.5078556849075038,-0.5519304911735178,234
2019-01-31,liquidity_20d_z,0.06740966594889128,0.02459960261140072,234
2019-02-28,mom_60_20d_z,0.1553947718417999,0.0643470539394755,232
2019-02-28,reversal_20d_z,-0.18623922821003502,-0.22876560674130444,232
2019-02-28,lowvol_20d_z,-0.053137773334917295,-0.055672050864239604,232
2019-02-28,lowturn_20d_z,-0.1329117815294321,-0.13948140260804406,232
2019-02-28,liquidity_20d_z,-0.048943248180836764,-0.10277480933655736,232
2019-03-29,mom_60_20d_z,-0.055870746225443566,-0.07342281424500624,232
2019-03-29,reversal_20d_z,0.02429769754712462,0.05492825844939226,232
2019-03-29,lowvol_20d_z,0.20671526909626978,0.2604058378262065,232
2019-03-29,lowturn_20d_z,0.3586539314744477,0.38009198273221273,232
2019-03-29,liquidity_20d_z,-0.03784409465725403,-0.046920659067894915,232
2019-04-30,mom_60_20d_z,0.054244619041668496,0.010791681905536341,234
2019-04-30,reversal_20d_z,0.028396247826070448,0.04027692640543611,234
2019-04-30,lowvol_20d_z,0.14778569778150885,0.2262422609666329,234
2019-04-30,lowturn_20d_z,0.08574981925971295,0.13915392651940342,234
2019-04-30,liquidity_20d_z,-0.03192799827283013,-0.05784144820681851,234
2019-05-31,mom_60_20d_z,0.09836878746753606,0.15078842925592267,233
2019-05-31,reversal_20d_z,0.2999604355312472,0.31196544505977236,233
2019-05-31,lowvol_20d_z,-0.09865180209008265,-0.1166542309738637,233
2019-05-31,lowturn_20d_z,-0.10300340736760043,-0.06129413109614072,233
2019-05-31,liquidity_20d_z,0.18321877581901297,0.2311331248439973,233
2019-06-28,mom_60_20d_z,-0.10918813709297022,-0.04976161832623165,234
2019-06-28,reversal_20d_z,-0.025491753161673823,0.04111519926363927,234
2019-06-28,lowvol_20d_z,-0.20818617304217557,-0.145916932380968,234
2019-06-28,lowturn_20d_z,-0.1519499139110203,-0.10408669684640783,234
2019-06-28,liquidity_20d_z,-0.07780578149488282,-0.027827975579800268,234
2019-07-31,mom_60_20d_z,0.33787891744882864,0.24608318517943573,234
2019-07-31,reversal_20d_z,-0.2158585397266764,-0.15224724073414833,234
2019-07-31,lowvol_20d_z,-0.40976875811177427,-0.409870841667616,234
2019-07-31,lowturn_20d_z,-0.3554605856455243,-0.31317980688821345,234
2019-07-31,liquidity_20d_z,0.1640692799674269,0.14213785349280667,234
2019-08-30,mom_60_20d_z,0.08999327440527385,-0.014820840117659122,234
2019-08-30,reversal_20d_z,0.013858452286151776,0.11730843166211252,234
2019-08-30,lowvol_20d_z,-0.10223950097659423,-0.019732242410117302,234
2019-08-30,lowturn_20d_z,-0.17295710013733828,-0.08419954866426944,234
2019-08-30,liquidity_20d_z,-0.05736866832652412,-0.07072128962712877,234
2019-09-30,mom_60_20d_z,0.1683869136219099,0.08931555089358084,234
2019-09-30,reversal_20d_z,-0.12725615808914853,-0.16943690240643458,234
2019-09-30,lowvol_20d_z,-0.1920460650598025,-0.02416644813249304,234
2019-09-30,lowturn_20d_z,-0.03169353608785241,0.043091821825989404,234
2019-09-30,liquidity_20d_z,0.04327243666856534,0.037198422807514335,234
2019-10-31,mom_60_20d_z,0.17283046857505546,0.06477492582926433,234
2019-10-31,reversal_20d_z,0.054549802041467886,0.061682838197449276,234
2019-10-31,lowvol_20d_z,-0.11634340985066688,-0.07582930176965044,234
2019-10-31,lowturn_20d_z,-0.12473899360608393,-0.059220086155609954,234
2019-10-31,liquidity_20d_z,-0.053535427824760104,-0.1038394411273311,234
2019-11-29,mom_60_20d_z,0.014890542541196511,0.039464916146195496,234
2019-11-29,reversal_20d_z,-0.18286984915915017,-0.04610523072291519,234
2019-11-29,lowvol_20d_z,-0.1949897287395522,-0.1453877676791561,234
2019-11-29,lowturn_20d_z,-0.22784651484696072,-0.24532216062205373,234
2019-11-29,liquidity_20d_z,0.10278313819938495,0.053243803036562225,234
2019-12-31,mom_60_20d_z,0.22526216612725106,0.12318314677463275,233
2019-12-31,reversal_20d_z,-0.061722388055076356,0.045416425542492735,233
2019-12-31,lowvol_20d_z,-0.3834925112322372,-0.2622565435593712,233
2019-12-31,lowturn_20d_z,-0.4892614946524029,-0.3994601978965344,233
2019-12-31,liquidity_20d_z,0.15732270007769725,0.13124401142241082,233
2020-01-23,mom_60_20d_z,0.07747303520724799,0.07927640205305093,234
2020-01-23,reversal_20d_z,-0.28617806220583075,-0.32852995167304744,234
2020-01-23,lowvol_20d_z,-0.34816082992989045,-0.3438677743231956,234
2020-01-23,lowturn_20d_z,-0.38351227014496814,-0.40255591353578113,234
2020-01-23,liquidity_20d_z,0.17612343654398976,0.18296884951128836,234
2020-02-28,mom_60_20d_z,-0.48113141811325066,-0.48224663717031063,234
2020-02-28,reversal_20d_z,0.18530829004211244,0.1569545386435202,234
2020-02-28,lowvol_20d_z,0.4661179175754182,0.4632293751041286,234
2020-02-28,lowturn_20d_z,0.3978024514532908,0.4059053844154537,234
2020-02-28,liquidity_20d_z,-0.2803089471974726,-0.2989345058004974,234
2020-03-31,mom_60_20d_z,0.25586537472392423,0.3635697390561568,234
2020-03-31,reversal_20d_z,0.19305204417229818,0.4319745101535971,234
2020-03-31,lowvol_20d_z,-0.1699864644525566,-0.4708554072490204,234
2020-03-31,lowturn_20d_z,-0.1350592297039922,-0.44312434117781635,234
2020-03-31,liquidity_20d_z,0.04998902086298294,0.3250493224111316,234
2020-04-30,mom_60_20d_z,-0.16879824755431538,-0.14058803503766254,232
2020-04-30,reversal_20d_z,-0.12402472018777141,-0.0745827311029116,232
2020-04-30,lowvol_20d_z,-0.11042793764912816,-0.05122643612777773,232
2020-04-30,lowturn_20d_z,-0.0870517235956028,-0.019275862599211442,232
2020-04-30,liquidity_20d_z,-0.024371449301132095,-0.07710441140305771,232
2020-05-29,mom_60_20d_z,-0.02266978044371382,-0.07257729415907342,233
2020-05-29,reversal_20d_z,-0.04439024136345632,-0.07737291819808115,233
2020-05-29,lowvol_20d_z,-0.35030840339976793,-0.38565682247315863,233
2020-05-29,lowturn_20d_z,-0.32947882936218725,-0.388069329944062,233
2020-05-29,liquidity_20d_z,0.27460765993662833,0.288630003131182,233
2020-06-30,mom_60_20d_z,0.15933685905924327,0.19351668263655586,233
2020-06-30,reversal_20d_z,-0.08732214526263093,-0.09247976927982948,233
2020-06-30,lowvol_20d_z,-0.12529088869567806,-0.16057926742527173,233
2020-06-30,lowturn_20d_z,-0.16109372943623554,-0.1600290297795289,233
2020-06-30,liquidity_20d_z,-0.014122032357764087,-0.05876063713735212,233
2020-07-31,mom_60_20d_z,-0.027093540744668968,0.03505560144368898,232
2020-07-31,reversal_20d_z,0.15545980411057594,0.08602689424592741,232
2020-07-31,lowvol_20d_z,0.24042286186050804,0.22719393566526447,232
2020-07-31,lowturn_20d_z,0.31257981663883955,0.30364968624383837,232
2020-07-31,liquidity_20d_z,-0.13840922191486632,-0.15672813824484244,232
2020-08-31,mom_60_20d_z,0.2108200458018787,0.07844206851421495,233
2020-08-31,reversal_20d_z,0.009602124779640698,-0.06932241964416282,233
2020-08-31,lowvol_20d_z,-0.12700663804900414,-0.0003491162993678551,233
2020-08-31,lowturn_20d_z,-0.007920595773194226,0.15288163249844897,233
2020-08-31,liquidity_20d_z,-0.07677131833310617,-0.09052263089505806,233
2020-09-30,mom_60_20d_z,0.19590047457253887,0.16009377193588753,231
2020-09-30,reversal_20d_z,-0.20405235512453992,-0.12161437265244783,231
2020-09-30,lowvol_20d_z,-0.13879040850511348,-0.07048179810052327,231
2020-09-30,lowturn_20d_z,0.010351296544465963,0.046491681537777656,231
2020-09-30,liquidity_20d_z,0.06847330929399698,0.06057402209780183,231
2020-10-30,mom_60_20d_z,0.05023440082438642,0.1101721811220011,232
2020-10-30,reversal_20d_z,-0.0355886552582539,-0.04040747673355214,232
2020-10-30,lowvol_20d_z,-0.013192343145823049,0.07755706396205574,232
2020-10-30,lowturn_20d_z,0.015237227478073836,0.04445711905170327,232
2020-10-30,liquidity_20d_z,-0.18945854787834546,-0.12752699647304644,232
2020-11-30,mom_60_20d_z,0.3190297823612036,0.20484503450645197,233
2020-11-30,reversal_20d_z,0.10321538669067927,0.13007288990352953,233
2020-11-30,lowvol_20d_z,-0.31606090396105196,-0.3250989775780215,233
2020-11-30,lowturn_20d_z,-0.19485545586442488,-0.1626393767705608,233
2020-11-30,liquidity_20d_z,0.3201431111718544,0.293604980031754,233
2020-12-31,mom_60_20d_z,0.25193435787758733,0.20334127066985344,233
2020-12-31,reversal_20d_z,-0.260492045798677,-0.24650931134956952,233
2020-12-31,lowvol_20d_z,-0.2349593125856974,-0.12244684988969853,233
2020-12-31,lowturn_20d_z,-0.17940255776322145,-0.07978161257591987,233
2020-12-31,liquidity_20d_z,0.13133980119047656,0.11255205912228894,233
2021-01-29,mom_60_20d_z,-0.0986823920095454,-0.12455856326782931,233
2021-01-29,reversal_20d_z,0.2113434295827448,0.17075622279935987,233
2021-01-29,lowvol_20d_z,0.18917940410423276,0.2535415703155858,233
2021-01-29,lowturn_20d_z,0.07680055817727706,0.1358796115123423,233
2021-01-29,liquidity_20d_z,-0.22566069267842248,-0.2324622007186572,233
2021-02-26,mom_60_20d_z,-0.3829985494803379,-0.3686844502572343,233
2021-02-26,reversal_20d_z,-0.1828501915576834,-0.20867815098316167,233
2021-02-26,lowvol_20d_z,0.3608729217169575,0.3779464699287219,233
2021-02-26,lowturn_20d_z,0.29373272568196673,0.3646041525406443,233
2021-02-26,liquidity_20d_z,-0.4900601335648473,-0.47470957762438126,233
2021-03-31,mom_60_20d_z,0.14796105627373612,0.11616021226737462,232
2021-03-31,reversal_20d_z,0.10482297139963216,0.2037534980629878,232
2021-03-31,lowvol_20d_z,-0.46621014622824025,-0.39535218955728346,232
2021-03-31,lowturn_20d_z,-0.38576235125887004,-0.2692739405872493,232
2021-03-31,liquidity_20d_z,0.2151364138745398,0.21530671474300175,232
2021-04-30,mom_60_20d_z,-0.24157412831920475,-0.2983446147725613,232
2021-04-30,reversal_20d_z,-0.1866303010026157,-0.16173052648373173,232
2021-04-30,lowvol_20d_z,-0.2839640131302039,-0.3032135644431041,232
2021-04-30,lowturn_20d_z,-0.3254003249820692,-0.29507862731468315,232
2021-04-30,liquidity_20d_z,0.07495885672714274,0.12003332777551458,232
2021-05-31,mom_60_20d_z,0.02905258612522265,0.034361392291042694,233
2021-05-31,reversal_20d_z,-0.20144822352478794,-0.11416861937805747,233
2021-05-31,lowvol_20d_z,-0.2329392789457245,-0.09237256780746926,233
2021-05-31,lowturn_20d_z,-0.2745817375534882,-0.12105987154818819,233
2021-05-31,liquidity_20d_z,0.09903088811695286,-0.010992420002106896,233
2021-06-30,mom_60_20d_z,0.2064745045812179,0.14710218186877527,232
2021-06-30,reversal_20d_z,-0.22778484880707786,-0.233572559813458,232
2021-06-30,lowvol_20d_z,-0.27484826119630335,-0.1970543237595127,232
2021-06-30,lowturn_20d_z,-0.3065398232677386,-0.21142424964674017,232
2021-06-30,liquidity_20d_z,0.018957127043573708,-0.09580751429994938,232
2021-07-30,mom_60_20d_z,0.016292997946352264,-0.03596846569085017,233
2021-07-30,reversal_20d_z,-0.15818602636321036,-0.1865618685314859,233
2021-07-30,lowvol_20d_z,-0.004307912600215972,0.03200485727030968,233
2021-07-30,lowturn_20d_z,-0.03938664626750938,-0.013962754603521988,233
2021-07-30,liquidity_20d_z,-0.10140495770759059,-0.1561773662593292,233
2021-08-31,mom_60_20d_z,-0.3716438890456921,-0.4143885067278571,234
2021-08-31,reversal_20d_z,0.218181586057679,0.22887643088189832,234
2021-08-31,lowvol_20d_z,0.24339863508709553,0.2819390191395212,234
2021-08-31,lowturn_20d_z,0.3735974574664067,0.4169987410097336,234
2021-08-31,liquidity_20d_z,-0.3422666733687258,-0.3173766724012728,234
2021-09-30,mom_60_20d_z,-0.028167327250609213,-0.11649775303608638,233
2021-09-30,reversal_20d_z,0.2670271190285756,0.2415090759674449,233
2021-09-30,lowvol_20d_z,0.16455037369102254,0.19552808159471613,233
2021-09-30,lowturn_20d_z,0.04726744850237563,0.07355261273007772,233
2021-09-30,liquidity_20d_z,0.023607717486772914,0.010433654084242364,233
2021-10-29,mom_60_20d_z,-0.1662911840639225,-0.16046665781624928,234
2021-10-29,reversal_20d_z,-0.04823960991546292,0.0513780444320932,234
2021-10-29,lowvol_20d_z,0.056570787692951555,0.05029360452803262,234
2021-10-29,lowturn_20d_z,-0.09863230931462037,-0.08220786296796179,234
2021-10-29,liquidity_20d_z,-0.17218649028036645,-0.19004509842374212,234
2021-11-30,mom_60_20d_z,0.03547736216310747,0.01861805832014382,232
2021-11-30,reversal_20d_z,0.1875779632593173,0.11772473075619266,232
2021-11-30,lowvol_20d_z,0.15322980879399195,0.15261166714698532,232
2021-11-30,lowturn_20d_z,0.12451516172689171,0.12723869454019782,232
2021-11-30,liquidity_20d_z,-0.2018576846777707,-0.18075474082522677,232
2021-12-31,mom_60_20d_z,-0.18422787731556703,-0.21603359680778322,234
2021-12-31,reversal_20d_z,-0.03889606736967988,-0.1334773473022669,234
2021-12-31,lowvol_20d_z,0.4139899669104348,0.4315581652696641,234
2021-12-31,lowturn_20d_z,0.41687124324136055,0.4679178680196517,234
2021-12-31,liquidity_20d_z,-0.33110004872743837,-0.3452462512433233,234
2022-01-28,mom_60_20d_z,-0.23730323469390843,-0.24520759348620663,234
2022-01-28,reversal_20d_z,0.13621666743022684,0.14056707857319675,234
2022-01-28,lowvol_20d_z,-0.2683636484429949,-0.27049183398615706,234
2022-01-28,lowturn_20d_z,-0.2213348900433737,-0.19203197848123052,234
2022-01-28,liquidity_20d_z,0.019603045367137275,0.03187452117507032,234
2022-02-28,mom_60_20d_z,0.248150795425657,0.23839712733851845,234
2022-02-28,reversal_20d_z,-0.07759525085521554,-0.06283621575983875,234
2022-02-28,lowvol_20d_z,0.12202012673174824,0.1931999057809248,234
2022-02-28,lowturn_20d_z,0.14325913196015108,0.18988349479133884,234
2022-02-28,liquidity_20d_z,-0.08303303423536287,-0.06651319329367994,234
2022-03-31,mom_60_20d_z,0.13739018334410044,0.1424656879929029,234
2022-03-31,reversal_20d_z,0.014272618423982713,-0.03180889376224307,234
