date,factor_name,raw_coverage,post_filter_coverage,post_neutralization_coverage,cross_section_std
2020-05-22,momentum_6m,1.0,1.0,1.0,0.9999999999999997
2020-05-22,reversal_1m,1.0,1.0,1.0,1.0000000000000002
2020-05-22,turnover_1m,1.0,1.0,1.0,1.0000000000000002
2020-05-22,turnover_3m,1.0,1.0,1.0,1.0000000000000004
2020-05-22,volatility_1m,1.0,1.0,1.0,1.0
2020-05-22,volatility_3m,1.0,1.0,1.0,0.9999999999999999
2020-05-29,liquidity_1m,1.0,1.0,1.0,1.0
2020-05-29,momentum_12m,0.9899665551839465,0.9899665551839465,0.9899665551839465,0.9999999999999997
2020-05-29,momentum_1m,1.0,1.0,1.0,1.0000000000000002
2020-05-29,momentum_3m,1.0,1.0,1.0,1.0000000000000004
2020-05-29,momentum_6m,1.0,1.0,1.0,1.0000000000000004
2020-05-29,reversal_1m,1.0,1.0,1.0,1.0000000000000002
2020-05-29,turnover_1m,1.0,1.0,1.0,0.9999999999999999
2020-05-29,turnover_3m,1.0,1.0,1.0,1.0000000000000007
2020-05-29,volatility_1m,1.0,1.0,1.0,1.0000000000000002
2020-05-29,volatility_3m,1.0,1.0,1.0,1.0000000000000002
2020-06-05,liquidity_1m,1.0,1.0,1.0,0.9999999999999997
2020-06-05,momentum_12m,0.9899328859060402,0.9899328859060402,0.9899328859060402,0.9999999999999996
2020-06-05,momentum_1m,1.0,1.0,1.0,0.9999999999999997
2020-06-05,momentum_3m,1.0,1.0,1.0,0.9999999999999999
2020-06-05,momentum_6m,1.0,1.0,1.0,1.0
2020-06-05,reversal_1m,1.0,1.0,1.0,0.9999999999999997
2020-06-05,turnover_1m,1.0,1.0,1.0,0.9999999999999999
2020-06-05,turnover_3m,1.0,1.0,1.0,1.0000000000000002
2020-06-05,volatility_1m,1.0,1.0,1.0,1.0
2020-06-05,volatility_3m,1.0,1.0,1.0,0.9999999999999997
2020-06-12,liquidity_1m,1.0,1.0,1.0,0.9999999999999998
2020-06-12,momentum_12m,0.9899665551839465,0.9899665551839465,0.9899665551839465,1.0
2020-06-12,momentum_1m,1.0,1.0,1.0,1.0000000000000007
2020-06-12,momentum_3m,1.0,1.0,1.0,0.9999999999999994
2020-06-12,momentum_6m,1.0,1.0,1.0,0.9999999999999998
2020-06-12,reversal_1m,1.0,1.0,1.0,1.0000000000000007
2020-06-12,turnover_1m,1.0,1.0,1.0,1.0
2020-06-12,turnover_3m,1.0,1.0,1.0,1.0000000000000002
2020-06-12,volatility_1m,1.0,1.0,1.0,0.9999999999999992
2020-06-12,volatility_3m,1.0,1.0,1.0,1.0000000000000002
2020-06-19,liquidity_1m,1.0,1.0,1.0,0.9999999999999994
2020-06-19,momentum_12m,0.9899665551839465,0.9899665551839465,0.9899665551839465,0.9999999999999996
2020-06-19,momentum_1m,1.0,1.0,1.0,1.0
2020-06-19,momentum_3m,1.0,1.0,1.0,1.0
2020-06-19,momentum_6m,1.0,1.0,1.0,1.0
2020-06-19,reversal_1m,1.0,1.0,1.0,1.0
2020-06-19,turnover_1m,1.0,1.0,1.0,0.9999999999999994
2020-06-19,turnover_3m,1.0,1.0,1.0,1.0000000000000002
2020-06-19,volatility_1m,1.0,1.0,1.0,0.9999999999999996
2020-06-19,volatility_3m,1.0,1.0,1.0,0.9999999999999997
2020-06-24,liquidity_1m,1.0,1.0,1.0,1.0000000000000002
2020-06-24,momentum_12m,0.9899665551839465,0.9899665551839465,0.9899665551839465,1.000000000000001
2020-06-24,momentum_1m,1.0,1.0,1.0,0.9999999999999998
2020-06-24,momentum_3m,1.0,1.0,1.0,1.0
2020-06-24,momentum_6m,1.0,1.0,1.0,1.0
2020-06-24,reversal_1m,1.0,1.0,1.0,0.9999999999999998
2020-06-24,turnover_1m,1.0,1.0,1.0,1.0000000000000002
2020-06-24,turnover_3m,1.0,1.0,1.0,0.9999999999999993
2020-06-24,volatility_1m,1.0,1.0,1.0,0.9999999999999999
2020-06-24,volatility_3m,1.0,1.0,1.0,1.0000000000000002
2020-07-03,liquidity_1m,1.0,1.0,1.0,0.9999999999999994
2020-07-03,momentum_12m,0.9733333333333334,0.9733333333333334,0.9733333333333334,0.9999999999999999
2020-07-03,momentum_1m,1.0,1.0,1.0,1.0
2020-07-03,momentum_3m,1.0,1.0,1.0,1.0000000000000009
2020-07-03,momentum_6m,0.9966666666666667,0.9966666666666667,0.9966666666666667,0.9999999999999997
2020-07-03,reversal_1m,1.0,1.0,1.0,1.0
2020-07-03,turnover_1m,1.0,1.0,1.0,1.0000000000000009
2020-07-03,turnover_3m,1.0,1.0,1.0,0.9999999999999997
2020-07-03,volatility_1m,1.0,1.0,1.0,1.0
2020-07-03,volatility_3m,1.0,1.0,1.0,1.0000000000000002
2020-07-10,liquidity_1m,1.0,1.0,1.0,1.0
2020-07-10,momentum_12m,0.979933110367893,0.979933110367893,0.979933110367893,1.0000000000000002
2020-07-10,momentum_1m,1.0,1.0,1.0,1.0000000000000007
2020-07-10,momentum_3m,1.0,1.0,1.0,1.0000000000000004
2020-07-10,momentum_6m,0.9966555183946488,0.9966555183946488,0.9966555183946488,0.9999999999999999
2020-07-10,reversal_1m,1.0,1.0,1.0,1.0000000000000007
2020-07-10,turnover_1m,1.0,1.0,1.0,0.9999999999999988
2020-07-10,turnover_3m,1.0,1.0,1.0,1.0000000000000002
2020-07-10,volatility_1m,1.0,1.0,1.0,1.0
2020-07-10,volatility_3m,1.0,1.0,1.0,1.0
2020-07-17,liquidity_1m,1.0,1.0,1.0,1.0
2020-07-17,momentum_12m,0.9832775919732442,0.9832775919732442,0.9832775919732442,0.9999999999999997
2020-07-17,momentum_1m,1.0,1.0,1.0,1.0000000000000002
2020-07-17,momentum_3m,1.0,1.0,1.0,1.0000000000000002
2020-07-17,momentum_6m,0.9966555183946488,0.9966555183946488,0.9966555183946488,1.0000000000000004
2020-07-17,reversal_1m,1.0,1.0,1.0,1.0000000000000002
2020-07-17,turnover_1m,1.0,1.0,1.0,0.9999999999999999
2020-07-17,turnover_3m,1.0,1.0,1.0,1.0000000000000002
2020-07-17,volatility_1m,1.0,1.0,1.0,0.9999999999999998
2020-07-17,volatility_3m,1.0,1.0,1.0,1.0000000000000004
2020-07-24,liquidity_1m,1.0,1.0,1.0,1.0
2020-07-24,momentum_12m,0.9832775919732442,0.9832775919732442,0.9832775919732442,1.0
2020-07-24,momentum_1m,1.0,1.0,1.0,1.0000000000000002
2020-07-24,momentum_3m,1.0,1.0,1.0,0.9999999999999999
2020-07-24,momentum_6m,1.0,1.0,1.0,0.9999999999999998
2020-07-24,reversal_1m,1.0,1.0,1.0,1.0000000000000002
2020-07-24,turnover_1m,0.9966555183946488,0.9966555183946488,0.9966555183946488,0.9999999999999999
2020-07-24,turnover_3m,1.0,1.0,1.0,1.0
2020-07-24,volatility_1m,1.0,1.0,1.0,0.9999999999999997
2020-07-24,volatility_3m,1.0,1.0,1.0,0.9999999999999994
2020-07-31,liquidity_1m,1.0,1.0,1.0,1.0000000000000002
2020-07-31,momentum_12m,0.9832775919732442,0.9832775919732442,0.9832775919732442,1.0
2020-07-31,momentum_1m,1.0,1.0,1.0,0.9999999999999997
2020-07-31,momentum_3m,1.0,1.0,1.0,1.0
2020-07-31,momentum_6m,1.0,1.0,1.0,0.9999999999999997
2020-07-31,reversal_1m,1.0,1.0,1.0,0.9999999999999997
2020-07-31,turnover_1m,0.9966555183946488,0.9966555183946488,0.9966555183946488,1.0000000000000002
2020-07-31,turnover_3m,1.0,1.0,1.0,0.9999999999999994
2020-07-31,volatility_1m,1.0,1.0,1.0,1.0000000000000002
2020-07-31,volatility_3m,1.0,1.0,1.0,0.9999999999999998
2020-08-07,liquidity_1m,1.0,1.0,1.0,0.9999999999999997
2020-08-07,momentum_12m,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0000000000000009
2020-08-07,momentum_1m,1.0,1.0,1.0,0.9999999999999998
2020-08-07,momentum_3m,1.0,1.0,1.0,1.0000000000000002
2020-08-07,momentum_6m,1.0,1.0,1.0,1.0000000000000004
2020-08-07,reversal_1m,1.0,1.0,1.0,0.9999999999999998
2020-08-07,turnover_1m,1.0,1.0,1.0,0.9999999999999994
2020-08-07,turnover_3m,1.0,1.0,1.0,1.0
2020-08-07,volatility_1m,1.0,1.0,1.0,1.0
2020-08-07,volatility_3m,1.0,1.0,1.0,1.0
2020-08-14,liquidity_1m,1.0,1.0,1.0,0.9999999999999994
2020-08-14,momentum_12m,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9999999999999998
2020-08-14,momentum_1m,1.0,1.0,1.0,0.9999999999999998
2020-08-14,momentum_3m,1.0,1.0,1.0,1.0
2020-08-14,momentum_6m,1.0,1.0,1.0,0.9999999999999999
2020-08-14,reversal_1m,1.0,1.0,1.0,0.9999999999999998
2020-08-14,turnover_1m,1.0,1.0,1.0,0.9999999999999997
2020-08-14,turnover_3m,1.0,1.0,1.0,0.9999999999999999
2020-08-14,volatility_1m,1.0,1.0,1.0,1.0000000000000002
2020-08-14,volatility_3m,1.0,1.0,1.0,0.9999999999999994
2020-08-21,liquidity_1m,1.0,1.0,1.0,0.9999999999999994
2020-08-21,momentum_12m,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9999999999999996
2020-08-21,momentum_1m,1.0,1.0,1.0,0.9999999999999998
2020-08-21,momentum_3m,1.0,1.0,1.0,0.9999999999999997
2020-08-21,momentum_6m,1.0,1.0,1.0,0.9999999999999997
2020-08-21,reversal_1m,1.0,1.0,1.0,0.9999999999999998
2020-08-21,turnover_1m,1.0,1.0,1.0,1.0000000000000007
2020-08-21,turnover_3m,1.0,1.0,1.0,1.0
2020-08-21,volatility_1m,1.0,1.0,1.0,0.9999999999999999
2020-08-21,volatility_3m,1.0,1.0,1.0,0.9999999999999999
2020-08-28,liquidity_1m,1.0,1.0,1.0,1.0000000000000002
2020-08-28,momentum_12m,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9999999999999999
2020-08-28,momentum_1m,1.0,1.0,1.0,1.0
2020-08-28,momentum_3m,1.0,1.0,1.0,1.0
2020-08-28,momentum_6m,1.0,1.0,1.0,0.9999999999999999
2020-08-28,reversal_1m,1.0,1.0,1.0,1.0
2020-08-28,turnover_1m,1.0,1.0,1.0,0.9999999999999994
2020-08-28,turnover_3m,1.0,1.0,1.0,0.9999999999999999
2020-08-28,volatility_1m,1.0,1.0,1.0,0.9999999999999998
2020-08-28,volatility_3m,1.0,1.0,1.0,1.0000000000000002
2020-09-04,liquidity_1m,1.0,1.0,1.0,0.9999999999999998
2020-09-04,momentum_12m,0.9866666666666667,0.9866666666666667,0.9866666666666667,1.0000000000000002
2020-09-04,momentum_1m,1.0,1.0,1.0,0.9999999999999993
2020-09-04,momentum_3m,1.0,1.0,1.0,1.0000000000000002
2020-09-04,momentum_6m,1.0,1.0,1.0,0.9999999999999999
2020-09-04,reversal_1m,1.0,1.0,1.0,0.9999999999999993
2020-09-04,turnover_1m,1.0,1.0,1.0,0.9999999999999999
2020-09-04,turnover_3m,1.0,1.0,1.0,0.9999999999999996
2020-09-04,volatility_1m,1.0,1.0,1.0,0.9999999999999999
2020-09-04,volatility_3m,1.0,1.0,1.0,0.9999999999999996
2020-09-11,liquidity_1m,1.0,1.0,1.0,0.9999999999999998
2020-09-11,momentum_12m,0.9866666666666667,0.9866666666666667,0.9866666666666667,0.9999999999999999
2020-09-11,momentum_1m,1.0,1.0,1.0,0.9999999999999998
2020-09-11,momentum_3m,1.0,1.0,1.0,1.0000000000000002
2020-09-11,momentum_6m,1.0,1.0,1.0,0.9999999999999994
2020-09-11,reversal_1m,1.0,1.0,1.0,0.9999999999999998
2020-09-11,turnover_1m,1.0,1.0,1.0,0.9999999999999997
2020-09-11,turnover_3m,1.0,1.0,1.0,0.9999999999999991
2020-09-11,volatility_1m,1.0,1.0,1.0,0.9999999999999994
2020-09-11,volatility_3m,1.0,1.0,1.0,1.0000000000000002
2020-09-18,liquidity_1m,1.0,1.0,1.0,1.0000000000000004
2020-09-18,momentum_12m,0.9866666666666667,0.9866666666666667,0.9866666666666667,1.0
2020-09-18,momentum_1m,1.0,1.0,1.0,1.0000000000000004
2020-09-18,momentum_3m,1.0,1.0,1.0,0.9999999999999996
2020-09-18,momentum_6m,1.0,1.0,1.0,0.9999999999999996
2020-09-18,reversal_1m,1.0,1.0,1.0,1.0000000000000004
2020-09-18,turnover_1m,1.0,1.0,1.0,1.0000000000000002
2020-09-18,turnover_3m,1.0,1.0,1.0,1.0
2020-09-18,volatility_1m,1.0,1.0,1.0,1.0
2020-09-18,volatility_3m,1.0,1.0,1.0,0.9999999999999999
2020-09-25,liquidity_1m,1.0,1.0,1.0,1.0000000000000002
2020-09-25,momentum_12m,0.9866220735785953,0.9866220735785953,0.9866220735785953,0.9999999999999996
2020-09-25,momentum_1m,1.0,1.0,1.0,0.9999999999999998
2020-09-25,momentum_3m,1.0,1.0,1.0,0.9999999999999993
2020-09-25,momentum_6m,1.0,1.0,1.0,1.0
2020-09-25,reversal_1m,1.0,1.0,1.0,0.9999999999999998
2020-09-25,turnover_1m,1.0,1.0,1.0,0.9999999999999998
2020-09-25,turnover_3m,1.0,1.0,1.0,0.9999999999999996
2020-09-25,volatility_1m,1.0,1.0,1.0,0.9999999999999998
2020-09-25,volatility_3m,1.0,1.0,1.0,0.9999999999999996
2020-09-30,liquidity_1m,1.0,1.0,1.0,0.9999999999999993
2020-09-30,momentum_12m,0.9865771812080537,0.9865771812080537,0.9865771812080537,1.0000000000000002
2020-09-30,momentum_1m,1.0,1.0,1.0,0.9999999999999996
2020-09-30,momentum_3m,1.0,1.0,1.0,0.9999999999999996
2020-09-30,momentum_6m,1.0,1.0,1.0,1.0000000000000002
2020-09-30,reversal_1m,1.0,1.0,1.0,0.9999999999999996
2020-09-30,turnover_1m,1.0,1.0,1.0,0.9999999999999992
2020-09-30,turnover_3m,1.0,1.0,1.0,0.9999999999999998
2020-09-30,volatility_1m,1.0,1.0,1.0,1.0000000000000002
2020-09-30,volatility_3m,1.0,1.0,1.0,1.0000000000000004
2020-10-09,liquidity_1m,1.0,1.0,1.0,0.9999999999999996
2020-10-09,momentum_12m,0.9866220735785953,0.9866220735785953,0.9866220735785953,0.9999999999999997
2020-10-09,momentum_1m,1.0,1.0,1.0,0.9999999999999997
2020-10-09,momentum_3m,1.0,1.0,1.0,1.0
2020-10-09,momentum_6m,1.0,1.0,1.0,1.0000000000000002
2020-10-09,reversal_1m,1.0,1.0,1.0,0.9999999999999997
2020-10-09,turnover_1m,1.0,1.0,1.0,1.0000000000000002
2020-10-09,turnover_3m,1.0,1.0,1.0,0.9999999999999996
2020-10-09,volatility_1m,1.0,1.0,1.0,0.9999999999999997
2020-10-09,volatility_3m,1.0,1.0,1.0,1.0000000000000002
2020-10-16,liquidity_1m,1.0,1.0,1.0,0.9999999999999999
2020-10-16,momentum_12m,0.9865771812080537,0.9865771812080537,0.9865771812080537,1.0000000000000004
2020-10-16,momentum_1m,1.0,1.0,1.0,0.9999999999999993
2020-10-16,momentum_3m,1.0,1.0,1.0,0.9999999999999997
2020-10-16,momentum_6m,1.0,1.0,1.0,1.0
2020-10-16,reversal_1m,1.0,1.0,1.0,0.9999999999999993
2020-10-16,turnover_1m,0.9966442953020134,0.9966442953020134,0.9966442953020134,0.9999999999999992
2020-10-16,turnover_3m,1.0,1.0,1.0,1.0
2020-10-16,volatility_1m,1.0,1.0,1.0,0.9999999999999999
2020-10-16,volatility_3m,1.0,1.0,1.0,1.0000000000000004
2020-10-23,liquidity_1m,1.0,1.0,1.0,1.0
2020-10-23,momentum_12m,0.9866220735785953,0.9866220735785953,0.9866220735785953,1.0000000000000002
2020-10-23,momentum_1m,1.0,1.0,1.0,1.0
2020-10-23,momentum_3m,1.0,1.0,1.0,0.9999999999999998
2020-10-23,momentum_6m,1.0,1.0,1.0,1.0000000000000002
2020-10-23,reversal_1m,1.0,1.0,1.0,1.0
2020-10-23,turnover_1m,0.9933110367892977,0.9933110367892977,0.9933110367892977,1.0
2020-10-23,turnover_3m,1.0,1.0,1.0,1.0000000000000002
2020-10-23,volatility_1m,1.0,1.0,1.0,1.0
2020-10-23,volatility_3m,1.0,1.0,1.0,0.9999999999999998
2020-10-30,liquidity_1m,1.0,1.0,1.0,1.0
2020-10-30,momentum_12m,0.9866666666666667,0.9866666666666667,0.9866666666666667,1.0000000000000002
2020-10-30,momentum_1m,1.0,1.0,1.0,0.9999999999999999
2020-10-30,momentum_3m,1.0,1.0,1.0,0.9999999999999997
2020-10-30,momentum_6m,1.0,1.0,1.0,1.0000000000000004
2020-10-30,reversal_1m,1.0,1.0,1.0,0.9999999999999999
2020-10-30,turnover_1m,0.99,0.99,0.99,1.0000000000000002
2020-10-30,turnover_3m,1.0,1.0,1.0,0.9999999999999996
2020-10-30,volatility_1m,1.0,1.0,1.0,1.0000000000000004
2020-10-30,volatility_3m,1.0,1.0,1.0,1.0000000000000004
2020-11-06,liquidity_1m,1.0,1.0,1.0,1.0000000000000002
2020-11-06,momentum_12m,0.9866666666666667,0.9866666666666667,0.9866666666666667,1.0000000000000002
2020-11-06,momentum_1m,1.0,1.0,1.0,1.0000000000000002
2020-11-06,momentum_3m,1.0,1.0,1.0,1.0000000000000007
2020-11-06,momentum_6m,1.0,1.0,1.0,1.0000000000000004
2020-11-06,reversal_1m,1.0,1.0,1.0,1.0000000000000002
2020-11-06,turnover_1m,0.9933333333333333,0.9933333333333333,0.9933333333333333,1.0000000000000002
2020-11-06,turnover_3m,1.0,1.0,1.0,0.9999999999999996
2020-11-06,volatility_1m,1.0,1.0,1.0,0.9999999999999996
2020-11-06,volatility_3m,1.0,1.0,1.0,0.9999999999999994
2020-11-13,liquidity_1m,1.0,1.0,1.0,0.9999999999999989
2020-11-13,momentum_12m,0.99,0.99,0.99,0.9999999999999999
2020-11-13,momentum_1m,1.0,1.0,1.0,1.0
2020-11-13,momentum_3m,1.0,1.0,1.0,1.0000000000000002
2020-11-13,momentum_6m,1.0,1.0,1.0,1.0000000000000002
2020-11-13,reversal_1m,1.0,1.0,1.0,1.0
2020-11-13,turnover_1m,0.9966666666666667,0.9966666666666667,0.9966666666666667,1.0000000000000002
2020-11-13,turnover_3m,1.0,1.0,1.0,1.0000000000000002
2020-11-13,volatility_1m,1.0,1.0,1.0,1.0000000000000002
2020-11-13,volatility_3m,1.0,1.0,1.0,0.9999999999999997
2020-11-20,liquidity_1m,1.0,1.0,1.0,1.0000000000000002
2020-11-20,momentum_12m,0.99,0.99,0.99,1.0000000000000004
2020-11-20,momentum_1m,1.0,1.0,1.0,0.9999999999999997
2020-11-20,momentum_3m,1.0,1.0,1.0,1.0000000000000004
2020-11-20,momentum_6m,1.0,1.0,1.0,1.0000000000000004
2020-11-20,reversal_1m,1.0,1.0,1.0,0.9999999999999997
2020-11-20,turnover_1m,1.0,1.0,1.0,1.0
2020-11-20,turnover_3m,1.0,1.0,1.0,0.9999999999999999
2020-11-20,volatility_1m,1.0,1.0,1.0,1.0000000000000002
2020-11-20,volatility_3m,1.0,1.0,1.0,1.0000000000000002
2020-11-27,liquidity_1m,1.0,1.0,1.0,1.0
2020-11-27,momentum_12m,0.99,0.99,0.99,1.0
2020-11-27,momentum_1m,1.0,1.0,1.0,1.0000000000000004
2020-11-27,momentum_3m,1.0,1.0,1.0,0.9999999999999994
2020-11-27,momentum_6m,1.0,1.0,1.0,1.0000000000000004
2020-11-27,reversal_1m,1.0,1.0,1.0,1.0000000000000004
2020-11-27,turnover_1m,1.0,1.0,1.0,1.0
2020-11-27,turnover_3m,1.0,1.0,1.0,0.9999999999999997
2020-11-27,volatility_1m,1.0,1.0,1.0,0.9999999999999994
2020-11-27,volatility_3m,1.0,1.0,1.0,1.0000000000000002
2020-12-04,liquidity_1m,1.0,1.0,1.0,1.0000000000000002
2020-12-04,momentum_12m,0.9899665551839465,0.9899665551839465,0.9899665551839465,1.0000000000000002
2020-12-04,momentum_1m,1.0,1.0,1.0,0.9999999999999997
2020-12-04,momentum_3m,1.0,1.0,1.0,1.0
2020-12-04,momentum_6m,1.0,1.0,1.0,1.0
2020-12-04,reversal_1m,1.0,1.0,1.0,0.9999999999999997
2020-12-04,turnover_1m,1.0,1.0,1.0,1.0000000000000002
2020-12-04,turnover_3m,1.0,1.0,1.0,0.9999999999999992
2020-12-04,volatility_1m,1.0,1.0,1.0,1.0000000000000002
2020-12-04,volatility_3m,1.0,1.0,1.0,1.0
2020-12-11,liquidity_1m,1.0,1.0,1.0,1.0000000000000009
2020-12-11,momentum_12m,0.9932885906040269,0.9932885906040269,0.9932885906040269,0.9999999999999992
2020-12-11,momentum_1m,1.0,1.0,1.0,0.9999999999999999
2020-12-11,momentum_3m,1.0,1.0,1.0,0.9999999999999998
2020-12-11,momentum_6m,1.0,1.0,1.0,0.9999999999999999
2020-12-11,reversal_1m,1.0,1.0,1.0,0.9999999999999999
2020-12-11,turnover_1m,1.0,1.0,1.0,0.9999999999999999
2020-12-11,turnover_3m,1.0,1.0,1.0,0.9999999999999999
2020-12-11,volatility_1m,1.0,1.0,1.0,1.0000000000000002
2020-12-11,volatility_3m,1.0,1.0,1.0,0.9999999999999992
2020-12-18,liquidity_1m,1.0,1.0,1.0,1.0000000000000007
2020-12-18,momentum_12m,0.9933333333333333,0.9933333333333333,0.9933333333333333,0.9999999999999999
2020-12-18,momentum_1m,1.0,1.0,1.0,0.9999999999999998
2020-12-18,momentum_3m,1.0,1.0,1.0,0.9999999999999999
2020-12-18,momentum_6m,1.0,1.0,1.0,0.9999999999999998
2020-12-18,reversal_1m,1.0,1.0,1.0,0.9999999999999998
2020-12-18,turnover_1m,0.9933333333333333,0.9933333333333333,0.9933333333333333,0.9999999999999998
2020-12-18,turnover_3m,1.0,1.0,1.0,1.0
2020-12-18,volatility_1m,1.0,1.0,1.0,0.9999999999999998
2020-12-18,volatility_3m,1.0,1.0,1.0,1.0
2020-12-25,liquidity_1m,1.0,1.0,1.0,1.0000000000000002
2020-12-25,momentum_12m,0.9966666666666667,0.9966666666666667,0.9966666666666667,1.0000000000000004
2020-12-25,momentum_1m,1.0,1.0,1.0,1.0
2020-12-25,momentum_3m,1.0,1.0,1.0,0.9999999999999996
2020-12-25,momentum_6m,1.0,1.0,1.0,1.0000000000000002
2020-12-25,reversal_1m,1.0,1.0,1.0,1.0
2020-12-25,turnover_1m,0.9933333333333333,0.9933333333333333,0.9933333333333333,1.0
2020-12-25,turnover_3m,1.0,1.0,1.0,1.0000000000000002
2020-12-25,volatility_1m,1.0,1.0,1.0,1.0000000000000002
2020-12-25,volatility_3m,1.0,1.0,1.0,0.9999999999999998
2020-12-31,liquidity_1m,1.0,1.0,1.0,0.9999999999999999
2020-12-31,momentum_12m,0.98,0.98,0.98,0.9999999999999994
2020-12-31,momentum_1m,1.0,1.0,1.0,1.0
2020-12-31,momentum_3m,1.0,1.0,1.0,1.0
2020-12-31,momentum_6m,1.0,1.0,1.0,1.0000000000000007
2020-12-31,reversal_1m,1.0,1.0,1.0,1.0
2020-12-31,turnover_1m,0.9933333333333333,0.9933333333333333,0.9933333333333333,1.0
2020-12-31,turnover_3m,1.0,1.0,1.0,1.0000000000000002
2020-12-31,volatility_1m,1.0,1.0,1.0,0.9999999999999998
2020-12-31,volatility_3m,1.0,1.0,1.0,0.9999999999999999
2021-01-08,liquidity_1m,1.0,1.0,1.0,1.0000000000000002
2021-01-08,momentum_12m,0.98,0.98,0.98,0.9999999999999996
2021-01-08,momentum_1m,1.0,1.0,1.0,1.0
2021-01-08,momentum_3m,1.0,1.0,1.0,1.0000000000000002
2021-01-08,momentum_6m,1.0,1.0,1.0,1.0
2021-01-08,reversal_1m,1.0,1.0,1.0,1.0
2021-01-08,turnover_1m,1.0,1.0,1.0,0.9999999999999999
2021-01-08,turnover_3m,1.0,1.0,1.0,0.9999999999999997
2021-01-08,volatility_1m,1.0,1.0,1.0,1.0000000000000002
2021-01-08,volatility_3m,1.0,1.0,1.0,1.0
2021-01-15,liquidity_1m,1.0,1.0,1.0,1.0000000000000004
2021-01-15,momentum_12m,0.98,0.98,0.98,1.0000000000000002
2021-01-15,momentum_1m,1.0,1.0,1.0,0.9999999999999998
2021-01-15,momentum_3m,1.0,1.0,1.0,0.9999999999999998
2021-01-15,momentum_6m,1.0,1.0,1.0,0.9999999999999996
2021-01-15,reversal_1m,1.0,1.0,1.0,0.9999999999999998
2021-01-15,turnover_1m,1.0,1.0,1.0,0.9999999999999999
2021-01-15,turnover_3m,1.0,1.0,1.0,1.0000000000000002
2021-01-15,volatility_1m,1.0,1.0,1.0,1.0
2021-01-15,volatility_3m,1.0,1.0,1.0,1.0
2021-01-22,liquidity_1m,1.0,1.0,1.0,1.0000000000000004
2021-01-22,momentum_12m,0.98,0.98,0.98,1.0000000000000002
2021-01-22,momentum_1m,1.0,1.0,1.0,0.9999999999999999
2021-01-22,momentum_3m,1.0,1.0,1.0,1.0
2021-01-22,momentum_6m,1.0,1.0,1.0,1.0000000000000002
2021-01-22,reversal_1m,1.0,1.0,1.0,0.9999999999999999
2021-01-22,turnover_1m,1.0,1.0,1.0,1.0
2021-01-22,turnover_3m,1.0,1.0,1.0,0.9999999999999997
2021-01-22,volatility_1m,1.0,1.0,1.0,1.0000000000000002
2021-01-22,volatility_3m,1.0,1.0,1.0,1.0000000000000002
2021-01-29,liquidity_1m,1.0,1.0,1.0,1.0000000000000002
2021-01-29,momentum_12m,0.9832775919732442,0.9832775919732442,0.9832775919732442,1.0000000000000002
2021-01-29,momentum_1m,1.0,1.0,1.0,1.0000000000000004
2021-01-29,momentum_3m,1.0,1.0,1.0,0.9999999999999997
2021-01-29,momentum_6m,1.0,1.0,1.0,1.0
2021-01-29,reversal_1m,1.0,1.0,1.0,1.0000000000000004
2021-01-29,turnover_1m,1.0,1.0,1.0,0.9999999999999994
2021-01-29,turnover_3m,1.0,1.0,1.0,0.9999999999999997
2021-01-29,volatility_1m,1.0,1.0,1.0,1.0000000000000002
2021-01-29,volatility_3m,1.0,1.0,1.0,1.0000000000000002
2021-02-05,liquidity_1m,1.0,1.0,1.0,0.9999999999999997
2021-02-05,momentum_12m,0.9832214765100671,0.9832214765100671,0.9832214765100671,1.0000000000000002
2021-02-05,momentum_1m,1.0,1.0,1.0,0.9999999999999997
2021-02-05,momentum_3m,1.0,1.0,1.0,0.9999999999999998
2021-02-05,momentum_6m,1.0,1.0,1.0,0.9999999999999996
2021-02-05,reversal_1m,1.0,1.0,1.0,0.9999999999999997
2021-02-05,turnover_1m,1.0,1.0,1.0,1.0000000000000002
2021-02-05,turnover_3m,1.0,1.0,1.0,0.9999999999999998
2021-02-05,volatility_1m,1.0,1.0,1.0,0.9999999999999998
2021-02-05,volatility_3m,1.0,1.0,1.0,1.0
2021-02-10,liquidity_1m,1.0,1.0,1.0,0.9999999999999999
2021-02-10,momentum_12m,0.9866220735785953,0.9866220735785953,0.9866220735785953,1.0000000000000004
2021-02-10,momentum_1m,1.0,1.0,1.0,0.9999999999999999
2021-02-10,momentum_3m,1.0,1.0,1.0,1.0000000000000002
2021-02-10,momentum_6m,1.0,1.0,1.0,1.0000000000000002
2021-02-10,reversal_1m,1.0,1.0,1.0,0.9999999999999999
2021-02-10,turnover_1m,1.0,1.0,1.0,0.9999999999999999
2021-02-10,turnover_3m,1.0,1.0,1.0,0.9999999999999999
2021-02-10,volatility_1m,1.0,1.0,1.0,0.9999999999999993
2021-02-10,volatility_3m,1.0,1.0,1.0,0.9999999999999999
2021-02-19,liquidity_1m,1.0,1.0,1.0,1.0
2021-02-19,momentum_12m,0.9866666666666667,0.9866666666666667,0.9866666666666667,0.9999999999999999
2021-02-19,momentum_1m,1.0,1.0,1.0,0.9999999999999996
